"method","model","nsim","pis","nresp","ntrt","corr","nfail","nerror","nreji","nrej"
"bt","bglm",209,0.125,10,25,0.9,0,0,9,33
"bt","bglm",209,0.25,10,25,0.9,0,0,11,41
"bt","bglm",209,0.375,10,25,0.9,0,0,4,12
"bt","bglm",209,0.5,10,25,0.9,0,0,10,33
"bt","bglm",209,0.01,3,50,0.9,0,0,10,22
"bt","bglm",209,0.0625,3,50,0.9,0,0,7,13
"bt","bglm",209,0.125,3,50,0.9,0,0,13,26
"bt","bglm",209,0.25,3,50,0.9,0,0,6,7
"bt","bglm",209,0.375,3,50,0.9,0,0,11,17
"bt","bglm",209,0.5,3,50,0.9,0,0,6,8
"bt","bglm",209,0.01,5,50,0.9,0,0,8,22
"bt","bglm",209,0.0625,5,50,0.9,0,0,11,33
"bt","bglm",209,0.125,5,50,0.9,0,0,7,18
"bt","bglm",209,0.25,5,50,0.9,0,0,11,19
"bt","bglm",209,0.375,5,50,0.9,0,0,12,27
"bt","bglm",209,0.5,5,50,0.9,0,0,12,28
"bt","bglm",209,0.01,10,50,0.9,0,0,15,80
"bt","bglm",209,0.0625,10,50,0.9,0,0,14,41
"bt","bglm",209,0.125,10,50,0.9,0,0,16,40
"bt","bglm",209,0.25,10,50,0.9,0,0,12,44
"bt","bglm",209,0.375,10,50,0.9,0,0,9,39
"bt","bglm",209,0.5,10,50,0.9,0,0,8,32
"bt","bglm",209,0.01,3,100,0.9,0,0,15,35
"bt","bglm",209,0.0625,3,100,0.9,0,0,10,14
"bt","bglm",209,0.125,3,100,0.9,0,0,16,25
"bt","bglm",209,0.25,3,100,0.9,0,0,16,27
"bt","bglm",209,0.375,3,100,0.9,0,0,13,26
"bt","bglm",209,0.5,3,100,0.9,0,0,8,17
"bt","bglm",209,0.01,5,100,0.9,0,0,9,21
"bt","bglm",209,0.0625,5,100,0.9,0,0,10,29
"bt","bglm",209,0.125,5,100,0.9,0,0,7,12
"bt","bglm",209,0.25,5,100,0.9,0,0,14,33
"bt","bglm",209,0.375,5,100,0.9,0,0,9,18
"bt","bglm",209,0.5,5,100,0.9,0,0,12,30
"bt","bglm",209,0.01,10,100,0.9,0,0,15,76
"bt","bglm",209,0.0625,10,100,0.9,0,0,9,21
"bt","bglm",209,0.125,10,100,0.9,0,0,10,50
"bt","bglm",209,0.25,10,100,0.9,0,0,7,23
"bt","bglm",209,0.375,10,100,0.9,0,0,11,54
"bt","bglm",209,0.5,10,100,0.9,0,0,8,22
"bt","bglm",209,0.01,3,25,0,0,0,8,8
"bt","bglm",209,0.0625,3,25,0,0,0,9,9
"bt","bglm",209,0.125,3,25,0,0,0,14,15
"bt","bglm",209,0.25,3,25,0,0,0,11,11
"bt","bglm",209,0.375,3,25,0,0,0,10,10
"bt","bglm",209,0.5,3,25,0,0,0,10,10
"bt","bglm",209,0.01,5,25,0,0,0,2,2
"bt","bglm",209,0.0625,5,25,0,0,0,11,11
"bt","bglm",209,0.125,5,25,0,0,0,12,12
"bt","bglm",209,0.25,5,25,0,0,0,11,11
"bt","bglm",209,0.375,5,25,0,0,0,8,8
"bt","bglm",209,0.5,5,25,0,0,0,6,7
"bt","bglm",209,0.01,10,25,0,0,0,4,4
"bt","bglm",209,0.0625,10,25,0,0,0,11,11
"bt","bglm",209,0.125,10,25,0,0,0,8,8
"bt","bglm",209,0.25,10,25,0,0,0,13,13
"bt","bglm",209,0.375,10,25,0,0,0,7,8
"bt","bglm",209,0.5,10,25,0,0,0,4,6
"bt","bglm",209,0.01,3,50,0,0,0,6,6
"bt","bglm",209,0.0625,3,50,0,0,0,14,16
"bt","bglm",209,0.125,3,50,0,0,0,8,8
"bt","bglm",209,0.25,3,50,0,0,0,16,17
"bt","bglm",209,0.375,3,50,0,0,0,10,11
"bt","bglm",209,0.5,3,50,0,0,0,8,8
"bt","bglm",209,0.01,5,50,0,0,0,4,4
"bt","bglm",209,0.0625,5,50,0,0,0,13,14
"bt","bglm",209,0.125,5,50,0,0,0,10,10
"bt","bglm",209,0.25,5,50,0,0,0,6,7
"bt","bglm",209,0.375,5,50,0,0,0,16,18
"bt","bglm",209,0.5,5,50,0,0,0,13,15
"bt","bglm",209,0.01,10,50,0,0,0,9,9
"bt","bglm",209,0.0625,10,50,0,0,0,4,5
"bt","bglm",209,0.125,10,50,0,0,0,5,5
"bt","bglm",209,0.25,10,50,0,0,0,12,13
"bt","bglm",209,0.375,10,50,0,0,0,15,15
"bt","bglm",209,0.5,10,50,0,0,0,9,9
"bt","bglm",209,0.01,3,100,0,0,0,8,8
"bt","bglm",209,0.0625,3,100,0,0,0,12,12
"bt","bglm",209,0.125,3,100,0,0,0,15,17
"bt","bglm",209,0.25,3,100,0,0,0,11,11
"bt","bglm",209,0.375,3,100,0,0,0,12,12
"bt","bglm",209,0.5,3,100,0,0,0,8,8
"bt","bglm",209,0.01,5,100,0,0,0,12,13
"bt","bglm",209,0.0625,5,100,0,0,0,11,11
"bt","bglm",209,0.125,5,100,0,0,0,9,9
"bt","bglm",209,0.25,5,100,0,0,0,8,9
"bt","bglm",209,0.375,5,100,0,0,0,12,13
"bt","bglm",209,0.5,5,100,0,0,0,12,12
"bt","bglm",209,0.01,10,100,0,0,0,4,4
"bt","bglm",209,0.0625,10,100,0,0,0,11,11
"bt","bglm",209,0.125,10,100,0,0,0,17,17
"bt","bglm",209,0.25,10,100,0,0,0,18,18
"bt","bglm",209,0.375,10,100,0,0,0,11,11
"bt","bglm",209,0.5,10,100,0,0,0,8,8
"bt","bglm",209,0.01,3,25,0.5,0,0,8,9
"bt","bglm",209,0.0625,3,25,0.5,0,0,14,15
"bt","bglm",209,0.125,3,25,0.5,0,0,12,12
"bt","bglm",209,0.25,3,25,0.5,0,0,8,8
"bt","bglm",209,0.375,3,25,0.5,0,0,8,9
"bt","bglm",209,0.5,3,25,0.5,0,0,9,12
"bt","bglm",209,0.01,5,25,0.5,0,0,6,7
"bt","bglm",209,0.0625,5,25,0.5,0,0,8,10
"bt","bglm",209,0.125,5,25,0.5,0,0,13,16
"bt","bglm",209,0.25,5,25,0.5,0,0,12,15
"bt","bglm",209,0.375,5,25,0.5,0,0,13,14
"bt","bglm",209,0.5,5,25,0.5,0,0,14,16
"bt","bglm",209,0.01,10,25,0.5,0,0,7,11
"bt","bglm",209,0.0625,10,25,0.5,0,0,8,10
"bt","bglm",209,0.125,10,25,0.5,0,0,13,19
"bt","bglm",209,0.25,10,25,0.5,0,0,14,18
"bt","bglm",209,0.375,10,25,0.5,0,0,12,15
"bt","bglm",209,0.5,10,25,0.5,0,0,6,12
"bt","bglm",209,0.01,3,50,0.5,0,0,14,17
"bt","bglm",209,0.0625,3,50,0.5,0,0,14,14
"bt","bglm",209,0.125,3,50,0.5,0,0,12,13
"bt","bglm",209,0.25,3,50,0.5,0,0,14,19
"bt","bglm",209,0.375,3,50,0.5,0,0,7,9
"bt","bglm",209,0.5,3,50,0.5,0,0,12,13
"bt","bglm",209,0.01,5,50,0.5,0,0,8,12
"bt","bglm",209,0.0625,5,50,0.5,0,0,12,14
"bt","bglm",209,0.125,5,50,0.5,0,0,11,13
"bt","bglm",209,0.25,5,50,0.5,0,0,11,11
"bt","bglm",209,0.375,5,50,0.5,0,0,4,5
"bt","bglm",209,0.5,5,50,0.5,0,0,10,15
"bt","bglm",209,0.01,10,50,0.5,0,0,12,32
"bt","bglm",209,0.0625,10,50,0.5,0,0,18,24
"bt","bglm",209,0.125,10,50,0.5,0,0,13,16
"bt","bglm",209,0.25,10,50,0.5,0,0,10,14
"bt","bglm",209,0.375,10,50,0.5,0,0,6,8
"bt","bglm",209,0.5,10,50,0.5,0,0,9,15
"bt","bglm",209,0.01,3,100,0.5,0,0,9,9
"bt","bglm",209,0.0625,3,100,0.5,0,0,12,13
"bt","bglm",209,0.125,3,100,0.5,0,0,14,17
"bt","bglm",209,0.25,3,100,0.5,0,0,7,7
"bt","bglm",209,0.375,3,100,0.5,0,0,10,13
"bt","bglm",209,0.5,3,100,0.5,0,0,13,13
"bt","bglm",209,0.01,5,100,0.5,0,0,11,13
"bt","bglm",209,0.0625,5,100,0.5,0,0,7,7
"bt","bglm",209,0.125,5,100,0.5,0,0,17,21
"bt","bglm",209,0.25,5,100,0.5,0,0,12,17
"bt","bglm",209,0.375,5,100,0.5,0,0,11,11
"bt","bglm",209,0.5,5,100,0.5,0,0,10,14
"bt","bglm",209,0.01,10,100,0.5,0,0,11,21
"bt","bglm",209,0.0625,10,100,0.5,0,0,13,23
"bt","bglm",209,0.125,10,100,0.5,0,0,6,9
"bt","bglm",209,0.25,10,100,0.5,0,0,7,8
"bt","bglm",209,0.375,10,100,0.5,0,0,8,15
"bt","bglm",209,0.5,10,100,0.5,0,0,12,21
"bt","bglm",209,0.01,3,25,0.9,0,0,6,17
"bt","bglm",209,0.0625,3,25,0.9,0,0,10,19
"bt","bglm",209,0.125,3,25,0.9,0,0,12,26
"bt","bglm",209,0.25,3,25,0.9,0,0,13,22
"bt","bglm",209,0.375,3,25,0.9,0,0,13,22
"bt","bglm",209,0.5,3,25,0.9,0,0,10,19
"bt","bglm",209,0.01,5,25,0.9,0,0,6,17
"bt","bglm",209,0.0625,5,25,0.9,0,0,10,19
"bt","bglm",209,0.125,5,25,0.9,0,0,8,18
"bt","bglm",209,0.25,5,25,0.9,0,0,10,23
"bt","bglm",209,0.375,5,25,0.9,0,0,11,22
"bt","bglm",209,0.5,5,25,0.9,0,0,13,32
"bt","bglm",209,0.01,10,25,0.9,0,0,7,49
"bt","bglm",209,0.0625,10,25,0.9,0,0,15,48
"bt","bglm",209,0.125,10,25,0.9,0,0,11,58
"bt","bglm",209,0.25,10,25,0.9,0,0,12,24
"bt","bglm",209,0.375,10,25,0.9,0,0,6,27
"bt","bglm",209,0.5,10,25,0.9,0,0,6,24
"bt","bglm",209,0.01,3,50,0.9,0,0,12,32
"bt","bglm",209,0.0625,3,50,0.9,0,0,11,20
"bt","bglm",209,0.125,3,50,0.9,0,0,7,12
"bt","bglm",209,0.25,3,50,0.9,0,0,16,26
"bt","bglm",209,0.375,3,50,0.9,0,0,13,22
"bt","bglm",209,0.5,3,50,0.9,0,0,10,20
"bt","bglm",209,0.01,5,50,0.9,0,0,13,46
"bt","bglm",209,0.0625,5,50,0.9,0,0,11,35
"bt","bglm",209,0.125,5,50,0.9,0,0,11,14
"bt","bglm",209,0.25,5,50,0.9,0,0,8,16
"bt","bglm",209,0.375,5,50,0.9,0,0,3,3
"bt","bglm",209,0.5,5,50,0.9,0,0,14,31
"bt","bglm",209,0.01,10,50,0.9,0,0,5,36
"bt","bglm",209,0.0625,10,50,0.9,0,0,6,17
"bt","bglm",209,0.125,10,50,0.9,0,0,10,26
"bt","bglm",209,0.25,10,50,0.9,0,0,14,45
"bt","bglm",209,0.375,10,50,0.9,0,0,16,62
"bt","bglm",209,0.5,10,50,0.9,0,0,12,38
"bt","bglm",209,0.01,3,100,0.9,0,0,14,32
"bt","bglm",209,0.0625,3,100,0.9,0,0,14,26
"bt","bglm",209,0.125,3,100,0.9,0,0,13,25
"bt","bglm",209,0.25,3,100,0.9,0,0,8,12
"bt","bglm",209,0.375,3,100,0.9,0,0,13,24
"bt","bglm",209,0.5,3,100,0.9,0,0,6,8
"bt","bglm",209,0.01,5,100,0.9,0,0,16,49
"bt","bglm",209,0.0625,5,100,0.9,0,0,10,23
"bt","bglm",209,0.125,5,100,0.9,0,0,7,14
"bt","bglm",209,0.25,5,100,0.9,0,0,6,22
"bt","bglm",209,0.375,5,100,0.9,0,0,11,34
"bt","bglm",209,0.5,5,100,0.9,0,0,9,18
"bt","bglm",209,0.01,10,100,0.9,0,0,12,74
"bt","bglm",209,0.0625,10,100,0.9,0,0,12,46
"bt","bglm",209,0.125,10,100,0.9,0,0,13,68
"bt","bglm",209,0.25,10,100,0.9,0,0,9,23
"bt","bglm",209,0.375,10,100,0.9,0,0,12,38
"bt","bglm",209,0.5,10,100,0.9,0,0,11,36
"bt","bglm",209,0.01,3,25,0,0,0,7,7
"bt","bglm",209,0.0625,3,25,0,0,0,6,6
"bt","bglm",209,0.125,3,25,0,0,0,14,14
"bt","bglm",209,0.25,3,25,0,0,0,14,14
"bt","bglm",209,0.375,3,25,0,0,0,11,12
"bt","bglm",209,0.5,3,25,0,0,0,10,11
"bt","bglm",209,0.01,5,25,0,0,0,8,8
"bt","bglm",209,0.0625,5,25,0,0,0,6,6
"bt","bglm",209,0.125,5,25,0,0,0,13,13
"bt","bglm",209,0.25,5,25,0,0,0,13,13
"bt","bglm",209,0.375,5,25,0,0,0,9,9
"bt","bglm",209,0.5,5,25,0,0,0,13,13
"bt","bglm",209,0.01,10,25,0,0,0,3,3
"bt","bglm",209,0.0625,10,25,0,0,0,15,15
"bt","bglm",209,0.125,10,25,0,0,0,13,13
"bt","bglm",209,0.25,10,25,0,0,0,15,15
"bt","bglm",209,0.375,10,25,0,0,0,8,8
"bt","bglm",209,0.5,10,25,0,0,0,16,16
"bt","bglm",209,0.01,3,50,0,0,0,14,14
"bt","bglm",209,0.0625,3,50,0,0,0,9,9
"bt","bglm",209,0.125,3,50,0,0,0,8,8
"bt","bglm",209,0.25,3,50,0,0,0,6,7
"bt","bglm",209,0.375,3,50,0,0,0,12,12
"bt","bglm",209,0.5,3,50,0,0,0,18,18
"bt","bglm",209,0.01,5,50,0,0,0,4,4
"bt","bglm",209,0.0625,5,50,0,0,0,9,9
"bt","bglm",209,0.125,5,50,0,0,0,15,15
"bt","bglm",209,0.25,5,50,0,0,0,9,9
"bt","bglm",209,0.375,5,50,0,0,0,13,13
"bt","bglm",209,0.5,5,50,0,0,0,6,6
"bt","bglm",209,0.01,10,50,0,0,0,5,5
"bt","bglm",209,0.0625,10,50,0,0,0,5,5
"bt","bglm",209,0.125,10,50,0,0,0,12,12
"bt","bglm",209,0.25,10,50,0,0,0,7,7
"bt","bglm",209,0.375,10,50,0,0,0,13,14
"bt","bglm",209,0.5,10,50,0,0,0,16,16
"bt","bglm",209,0.01,3,100,0,0,0,16,16
"bt","bglm",209,0.0625,3,100,0,0,0,8,9
"bt","bglm",209,0.125,3,100,0,0,0,7,7
"bt","bglm",209,0.25,3,100,0,0,0,8,8
"bt","bglm",209,0.375,3,100,0,0,0,9,9
"bt","bglm",209,0.5,3,100,0,0,0,11,11
"bt","bglm",209,0.01,5,100,0,0,0,9,9
"bt","bglm",209,0.0625,5,100,0,0,0,9,9
"bt","bglm",209,0.125,5,100,0,0,0,14,14
"bt","bglm",209,0.25,5,100,0,0,0,9,9
"bt","bglm",209,0.375,5,100,0,0,0,10,10
"bt","bglm",209,0.5,5,100,0,0,0,11,11
"bt","bglm",209,0.01,10,100,0,0,0,12,12
"bt","bglm",209,0.0625,10,100,0,0,0,7,7
"bt","bglm",209,0.125,10,100,0,0,0,14,14
"bt","bglm",209,0.25,10,100,0,0,0,10,10
"bt","bglm",209,0.375,10,100,0,0,0,13,13
"bt","bglm",209,0.5,10,100,0,0,0,8,8
"bt","bglm",209,0.01,3,25,0.5,0,0,8,10
"bt","bglm",209,0.0625,3,25,0.5,0,0,16,20
"bt","bglm",209,0.125,3,25,0.5,0,0,8,12
"bt","bglm",209,0.25,3,25,0.5,0,0,6,9
"bt","bglm",209,0.375,3,25,0.5,0,0,17,17
"bt","bglm",209,0.5,3,25,0.5,0,0,10,14
"bt","bglm",209,0.01,5,25,0.5,0,0,8,14
"bt","bglm",209,0.0625,5,25,0.5,0,0,15,19
"bt","bglm",209,0.125,5,25,0.5,0,0,5,5
"bt","bglm",209,0.25,5,25,0.5,0,0,13,15
"bt","bglm",209,0.375,5,25,0.5,0,0,12,13
"bt","bglm",209,0.5,5,25,0.5,0,0,8,12
"bt","bglm",209,0.01,10,25,0.5,0,0,3,7
"bt","bglm",209,0.0625,10,25,0.5,0,0,11,12
"bt","bglm",209,0.125,10,25,0.5,0,0,11,16
"bt","bglm",209,0.25,10,25,0.5,0,0,9,12
"bt","bglm",209,0.375,10,25,0.5,0,0,9,11
"bt","bglm",209,0.5,10,25,0.5,0,0,11,11
"bt","bglm",209,0.01,3,50,0.5,0,0,6,7
"bt","bglm",209,0.0625,3,50,0.5,0,0,8,9
"bt","bglm",209,0.125,3,50,0.5,0,0,10,11
"bt","bglm",209,0.25,3,50,0.5,0,0,13,15
"bt","bglm",209,0.375,3,50,0.5,0,0,13,14
"bt","bglm",209,0.5,3,50,0.5,0,0,16,16
"bt","bglm",209,0.01,5,50,0.5,0,0,14,20
"bt","bglm",209,0.0625,5,50,0.5,0,0,9,12
"bt","bglm",209,0.125,5,50,0.5,0,0,8,11
"bt","bglm",209,0.25,5,50,0.5,0,0,8,10
"bt","bglm",209,0.375,5,50,0.5,0,0,6,8
"bt","bglm",209,0.5,5,50,0.5,0,0,13,13
"bt","bglm",209,0.01,10,50,0.5,0,0,15,26
"bt","bglm",209,0.0625,10,50,0.5,0,0,13,22
"bt","bglm",209,0.125,10,50,0.5,0,0,20,31
"bt","bglm",209,0.25,10,50,0.5,0,0,12,14
"bt","bglm",209,0.375,10,50,0.5,0,0,3,3
"bt","bglm",209,0.5,10,50,0.5,0,0,9,9
"bt","bglm",209,0.01,3,100,0.5,0,0,9,12
"bt","bglm",209,0.0625,3,100,0.5,0,0,11,14
"bt","bglm",209,0.125,3,100,0.5,0,0,5,5
"bt","bglm",209,0.25,3,100,0.5,0,0,12,12
"bt","bglm",209,0.375,3,100,0.5,0,0,8,10
"bt","bglm",209,0.5,3,100,0.5,0,0,10,13
"bt","bglm",209,0.01,5,100,0.5,0,0,12,17
"bt","bglm",209,0.0625,5,100,0.5,0,0,17,19
"bt","bglm",209,0.125,5,100,0.5,0,0,13,14
"bt","bglm",209,0.25,5,100,0.5,0,0,10,19
"bt","bglm",209,0.375,5,100,0.5,0,0,8,9
"bt","bglm",209,0.5,5,100,0.5,0,0,8,10
"bt","bglm",209,0.01,10,100,0.5,0,0,12,25
"bt","bglm",209,0.0625,10,100,0.5,0,0,10,16
"bt","bglm",209,0.125,10,100,0.5,0,0,15,18
"bt","bglm",209,0.25,10,100,0.5,0,0,12,22
"bt","bglm",209,0.375,10,100,0.5,0,0,6,12
"bt","bglm",209,0.5,10,100,0.5,0,0,9,11
"bt","bglm",209,0.01,3,25,0.9,0,0,2,6
"bt","bglm",209,0.0625,3,25,0.9,0,0,13,24
"bt","bglm",209,0.125,3,25,0.9,0,0,16,32
"bt","bglm",209,0.25,3,25,0.9,0,0,9,16
"bt","bglm",209,0.375,3,25,0.9,0,0,9,9
"bt","bglm",209,0.5,3,25,0.9,0,0,8,14
"bt","bglm",209,0.01,5,25,0.9,0,0,4,18
"bt","bglm",209,0.0625,5,25,0.9,0,0,11,33
"bt","bglm",209,0.125,5,25,0.9,0,0,15,34
"bt","bglm",209,0.25,5,25,0.9,0,0,12,28
"bt","bglm",209,0.375,5,25,0.9,0,0,11,25
"bt","bglm",209,0.5,5,25,0.9,0,0,13,25
"bt","bglm",209,0.01,10,25,0.9,0,0,9,76
"bt","bglm",209,0.0625,10,25,0.9,0,0,18,55
"bt","bglm",209,0.125,10,25,0.9,0,0,9,27
"bt","bglm",209,0.25,10,25,0.9,0,0,11,32
"bt","bglm",209,0.375,10,25,0.9,0,0,10,24
"bt","bglm",209,0.5,10,25,0.9,0,0,6,28
"bt","bglm",209,0.01,3,50,0.9,0,0,10,21
"bt","bglm",209,0.0625,3,50,0.9,0,0,11,19
"bt","bglm",209,0.125,3,50,0.9,0,0,4,6
"bt","bglm",209,0.25,3,50,0.9,0,0,13,23
"bt","bglm",209,0.375,3,50,0.9,0,0,8,10
"bt","bglm",209,0.5,3,50,0.9,0,0,11,14
"bt","bglm",209,0.01,5,50,0.9,0,0,10,39
"bt","bglm",209,0.0625,5,50,0.9,0,0,17,51
"bt","bglm",209,0.125,5,50,0.9,0,0,20,49
"bt","bglm",209,0.25,5,50,0.9,0,0,13,26
"bt","bglm",209,0.375,5,50,0.9,0,0,14,31
"bt","bglm",209,0.5,5,50,0.9,0,0,10,24
"bt","bglm",209,0.01,10,50,0.9,0,0,13,64
"bt","bglm",209,0.0625,10,50,0.9,0,0,8,19
"bt","bglm",209,0.125,10,50,0.9,0,0,6,21
"bt","bglm",209,0.25,10,50,0.9,0,0,11,18
"bt","bglm",209,0.375,10,50,0.9,0,0,10,34
"bt","bglm",209,0.5,10,50,0.9,0,0,14,53
"bt","bglm",209,0.01,3,100,0.9,0,0,17,32
"bt","bglm",209,0.0625,3,100,0.9,0,0,12,20
"bt","bglm",209,0.125,3,100,0.9,0,0,12,18
"bt","bglm",209,0.25,3,100,0.9,0,0,7,10
"bt","bglm",209,0.375,3,100,0.9,0,0,11,24
"bt","bglm",209,0.5,3,100,0.9,0,0,7,10
"bt","bglm",209,0.01,5,100,0.9,0,0,13,34
"bt","bglm",209,0.0625,5,100,0.9,0,0,4,12
"bt","bglm",209,0.125,5,100,0.9,0,0,12,28
"bt","bglm",209,0.25,5,100,0.9,0,0,8,19
"bt","bglm",209,0.375,5,100,0.9,0,0,10,29
"bt","bglm",209,0.5,5,100,0.9,0,0,6,19
"bt","bglm",209,0.01,10,100,0.9,0,0,19,87
"bt","bglm",209,0.0625,10,100,0.9,0,0,15,45
"bt","bglm",209,0.125,10,100,0.9,0,0,5,21
"bt","bglm",209,0.25,10,100,0.9,0,0,10,41
"bt","bglm",209,0.375,10,100,0.9,0,0,6,18
"bt","bglm",209,0.5,10,100,0.9,0,0,11,30
"bt","bglm",209,0.01,3,25,0,0,0,6,6
"bt","bglm",209,0.0625,3,25,0,0,0,19,20
"bt","bglm",209,0.125,3,25,0,0,0,14,14
"bt","bglm",209,0.25,3,25,0,0,0,12,13
"bt","bglm",209,0.375,3,25,0,0,0,9,9
"bt","bglm",209,0.5,3,25,0,0,0,9,9
"bt","bglm",209,0.01,5,25,0,0,0,4,4
"bt","bglm",209,0.0625,5,25,0,0,0,13,13
"bt","bglm",209,0.125,5,25,0,0,0,11,11
"bt","bglm",209,0.25,5,25,0,0,0,6,6
"bt","bglm",209,0.375,5,25,0,0,0,9,9
"bt","bglm",209,0.5,5,25,0,0,0,11,11
"bt","bglm",209,0.01,10,25,0,0,0,5,5
"bt","bglm",209,0.0625,10,25,0,0,0,10,10
"bt","bglm",209,0.125,10,25,0,0,0,13,13
"bt","bglm",209,0.25,10,25,0,0,0,12,14
"bt","bglm",209,0.375,10,25,0,0,0,13,13
"bt","bglm",209,0.5,10,25,0,0,0,10,12
"bt","bglm",209,0.01,3,50,0,0,0,8,8
"bt","bglm",209,0.0625,3,50,0,0,0,10,10
"bt","bglm",209,0.125,3,50,0,0,0,6,6
"bt","bglm",209,0.25,3,50,0,0,0,10,10
"bt","bglm",209,0.375,3,50,0,0,0,16,16
"bt","bglm",209,0.5,3,50,0,0,0,8,8
"bt","bglm",209,0.01,5,50,0,0,0,3,3
"bt","bglm",209,0.0625,5,50,0,0,0,13,13
"bt","bglm",209,0.125,5,50,0,0,0,11,11
"bt","bglm",209,0.25,5,50,0,0,0,9,9
"bt","bglm",209,0.375,5,50,0,0,0,13,13
"bt","bglm",209,0.5,5,50,0,0,0,9,9
"bt","bglm",209,0.01,10,50,0,0,0,3,3
"bt","bglm",209,0.0625,10,50,0,0,0,18,18
"bt","bglm",209,0.125,10,50,0,0,0,15,15
"bt","bglm",209,0.25,10,50,0,0,0,10,10
"bt","bglm",209,0.375,10,50,0,0,0,8,8
"bt","bglm",209,0.5,10,50,0,0,0,9,9
"bt","bglm",209,0.01,3,100,0,0,0,11,11
"bt","bglm",209,0.0625,3,100,0,0,0,12,12
"bt","bglm",209,0.125,3,100,0,0,0,13,13
"bt","bglm",209,0.25,3,100,0,0,0,7,7
"bt","bglm",209,0.375,3,100,0,0,0,15,15
"bt","bglm",209,0.5,3,100,0,0,0,9,9
"bt","bglm",209,0.01,5,100,0,0,0,12,12
"bt","bglm",209,0.0625,5,100,0,0,0,9,10
"bt","bglm",209,0.125,5,100,0,0,0,14,14
"bt","bglm",209,0.25,5,100,0,0,0,12,13
"bt","bglm",209,0.375,5,100,0,0,0,8,8
"bt","bglm",209,0.5,5,100,0,0,0,10,10
"bt","bglm",209,0.01,10,100,0,0,0,12,13
"bt","bglm",209,0.0625,10,100,0,0,0,13,13
"bt","bglm",209,0.125,10,100,0,0,0,11,11
"bt","bglm",209,0.25,10,100,0,0,0,10,10
"bt","bglm",209,0.375,10,100,0,0,0,16,16
"bt","bglm",209,0.5,10,100,0,0,0,10,10
"bt","bglm",209,0.01,3,25,0.5,0,0,4,4
"bt","bglm",209,0.0625,3,25,0.5,0,0,16,17
"bt","bglm",209,0.125,3,25,0.5,0,0,14,14
"bt","bglm",209,0.25,3,25,0.5,0,0,11,13
"bt","bglm",209,0.375,3,25,0.5,0,0,13,13
"bt","bglm",209,0.5,3,25,0.5,0,0,14,14
"bt","bglm",209,0.01,5,25,0.5,0,0,9,13
"bt","bglm",209,0.0625,5,25,0.5,0,0,8,9
"bt","bglm",209,0.125,5,25,0.5,0,0,14,18
"bt","bglm",209,0.25,5,25,0.5,0,0,7,10
"bt","bglm",209,0.375,5,25,0.5,0,0,8,8
"bt","bglm",209,0.5,5,25,0.5,0,0,10,10
"bt","bglm",209,0.01,10,25,0.5,0,0,9,23
"bt","bglm",209,0.0625,10,25,0.5,0,0,13,16
"bt","bglm",209,0.125,10,25,0.5,0,0,10,16
"bt","bglm",209,0.25,10,25,0.5,0,0,11,14
"bt","bglm",209,0.375,10,25,0.5,0,0,13,20
"bt","bglm",209,0.5,10,25,0.5,0,0,13,17
"bt","bglm",209,0.01,3,50,0.5,0,0,8,9
"bt","bglm",209,0.0625,3,50,0.5,0,0,12,14
"bt","bglm",209,0.125,3,50,0.5,0,0,15,16
"bt","bglm",209,0.25,3,50,0.5,0,0,14,16
"bt","bglm",209,0.375,3,50,0.5,0,0,13,13
"bt","bglm",209,0.5,3,50,0.5,0,0,8,8
"bt","bglm",209,0.01,5,50,0.5,0,0,11,17
"bt","bglm",209,0.0625,5,50,0.5,0,0,8,12
"bt","bglm",209,0.125,5,50,0.5,0,0,8,8
"bt","bglm",209,0.25,5,50,0.5,0,0,19,25
"bt","bglm",209,0.375,5,50,0.5,0,0,9,14
"bt","bglm",209,0.5,5,50,0.5,0,0,15,17
"bt","bglm",209,0.01,10,50,0.5,0,0,19,34
"bt","bglm",209,0.0625,10,50,0.5,0,0,12,13
"bt","bglm",209,0.125,10,50,0.5,0,0,13,15
"bt","bglm",209,0.25,10,50,0.5,0,0,15,25
"bt","bglm",209,0.375,10,50,0.5,0,0,12,15
"bt","bglm",209,0.5,10,50,0.5,0,0,6,6
"bt","bglm",209,0.01,3,100,0.5,0,0,17,20
"bt","bglm",209,0.0625,3,100,0.5,0,0,11,11
"bt","bglm",209,0.125,3,100,0.5,0,0,14,18
"bt","bglm",209,0.25,3,100,0.5,0,0,17,18
"bt","bglm",209,0.375,3,100,0.5,0,0,8,10
"bt","bglm",209,0.5,3,100,0.5,0,0,13,13
"bt","bglm",209,0.01,5,100,0.5,0,0,9,11
"bt","bglm",209,0.0625,5,100,0.5,0,0,7,7
"bt","bglm",209,0.125,5,100,0.5,0,0,5,5
"bt","bglm",209,0.25,5,100,0.5,0,0,13,21
"bt","bglm",209,0.375,5,100,0.5,0,0,6,6
"bt","bglm",209,0.5,5,100,0.5,0,0,11,11
"bt","bglm",209,0.01,10,100,0.5,0,0,12,16
"bt","bglm",209,0.0625,10,100,0.5,0,0,17,22
"bt","bglm",209,0.125,10,100,0.5,0,0,7,8
"bt","bglm",209,0.25,10,100,0.5,0,0,9,11
"bt","bglm",209,0.375,10,100,0.5,0,0,16,20
"bt","bglm",209,0.5,10,100,0.5,0,0,7,8
"bt","bglm",209,0.01,3,25,0.9,0,0,4,10
